"Year","Site","Treatment","Block","Plot","Species","Rel.cover","Accepted Latin Name or category"
2012,06MAT,F5,3,6,Vac uli,0.9,Vaccinium uliginosum
2012,06MAT,F5,3,7,Vac uli,0.9,Vaccinium uliginosum
2012,06MAT,F10,3,1,Vac uli,1.0,Vaccinium uliginosum
2012,06MAT,F10,3,2,Vac uli,3.1,Vaccinium uliginosum
2012,06MAT,F10,3,6,Vac uli,0.9,Vaccinium uliginosum
2012,06MAT,F10,3,7,Vac uli,0.9,Vaccinium uliginosum
2013,06MAT,CT,1,1,Vac uli,18.2,Vaccinium uliginosum
2013,06MAT,CT,1,2,Vac uli,5.7,Vaccinium uliginosum
2013,06MAT,CT,1,4,Vac uli,1.3,Vaccinium uliginosum
2013,06MAT,CT,1,5,Vac uli,5.9,Vaccinium uliginosum
2013,06MAT,CT,1,6,Vac uli,9.5,Vaccinium uliginosum
2013,06MAT,CT,1,7,Vac uli,11.4,Vaccinium uliginosum
2013,06MAT,CT,1,8,Vac uli,1.8,Vaccinium uliginosum
2013,06MAT,F2,1,1,Vac uli,1.2,Vaccinium uliginosum
2013,06MAT,F2,1,4,Vac uli,12.5,Vaccinium uliginosum
2013,06MAT,F2,1,5,Vac uli,4.3,Vaccinium uliginosum
2013,06MAT,F2,1,6,Vac uli,2.1,Vaccinium uliginosum
2013,06MAT,F2,1,8,Vac uli,0.6,Vaccinium uliginosum
2013,06MAT,F5,1,1,Vac uli,5.4,Vaccinium uliginosum
2013,06MAT,F5,1,2,Vac uli,22.7,Vaccinium uliginosum
2013,06MAT,F5,1,3,Vac uli,0.5,Vaccinium uliginosum
2013,06MAT,F5,1,8,Vac uli,34.0,Vaccinium uliginosum
2013,06MAT,F10,1,2,Vac uli,3.9,Vaccinium uliginosum
2013,06MAT,F10,1,7,Vac uli,0.6,Vaccinium uliginosum
2013,06MAT,CT,2,1,Vac uli,0.6,Vaccinium uliginosum
2013,06MAT,CT,2,2,Vac uli,1.3,Vaccinium uliginosum
2013,06MAT,CT,2,3,Vac uli,1.7,Vaccinium uliginosum
2013,06MAT,CT,2,6,Vac uli,3.9,Vaccinium uliginosum
2013,06MAT,CT,2,8,Vac uli,0.5,Vaccinium uliginosum
2013,06MAT,F2,2,1,Vac uli,5.1,Vaccinium uliginosum
2013,06MAT,F2,2,2,Vac uli,1.2,Vaccinium uliginosum
2013,06MAT,F2,2,5,Vac uli,1.0,Vaccinium uliginosum
2013,06MAT,F10,2,1,Vac uli,2.7,Vaccinium uliginosum
2013,06MAT,F10,2,2,Vac uli,4.2,Vaccinium uliginosum
2013,06MAT,CT,3,1,Vac uli,10.0,Vaccinium uliginosum
2013,06MAT,CT,3,2,Vac uli,24.8,Vaccinium uliginosum
2013,06MAT,CT,3,3,Vac uli,20.0,Vaccinium uliginosum
2013,06MAT,CT,3,4,Vac uli,11.8,Vaccinium uliginosum
2013,06MAT,CT,3,5,Vac uli,12.9,Vaccinium uliginosum
2013,06MAT,CT,3,6,Vac uli,14.3,Vaccinium uliginosum
2013,06MAT,CT,3,7,Vac uli,8.6,Vaccinium uliginosum
2013,06MAT,CT,3,8,Vac uli,22.2,Vaccinium uliginosum
2013,06MAT,F2,3,1,Vac uli,12.1,Vaccinium uliginosum
2013,06MAT,F2,3,2,Vac uli,0.5,Vaccinium uliginosum
2013,06MAT,F2,3,3,Vac uli,1.1,Vaccinium uliginosum
2013,06MAT,F2,3,4,Vac uli,2.5,Vaccinium uliginosum
2013,06MAT,F2,3,5,Vac uli,2.7,Vaccinium uliginosum
2013,06MAT,F2,3,6,Vac uli,5.5,Vaccinium uliginosum
2013,06MAT,F2,3,7,Vac uli,0.6,Vaccinium uliginosum
2013,06MAT,F2,3,8,Vac uli,2.5,Vaccinium uliginosum
2013,06MAT,F5,3,1,Vac uli,0.6,Vaccinium uliginosum
2013,06MAT,F5,3,2,Vac uli,1.5,Vaccinium uliginosum
2013,06MAT,F5,3,3,Vac uli,0.8,Vaccinium uliginosum
2013,06MAT,F5,3,4,Vac uli,0.8,Vaccinium uliginosum
2013,06MAT,F5,3,6,Vac uli,12.9,Vaccinium uliginosum
2013,06MAT,F5,3,7,Vac uli,0.7,Vaccinium uliginosum
2013,06MAT,F10,3,1,Vac uli,3.0,Vaccinium uliginosum
2013,06MAT,F10,3,2,Vac uli,9.4,Vaccinium uliginosum
2013,06MAT,F10,3,3,Vac uli,1.9,Vaccinium uliginosum
2013,06MAT,F10,3,5,Vac uli,2.6,Vaccinium uliginosum
2013,06MAT,F10,3,6,Vac uli,2.7,Vaccinium uliginosum
2013,06MAT,F10,3,7,Vac uli,2.5,Vaccinium uliginosum
2013,06MAT,F10,3,8,Vac uli,1.3,Vaccinium uliginosum
2014,06MAT,CT,1,1,Vac uli,13.3,Vaccinium uliginosum
2014,06MAT,CT,1,2,Vac uli,10.3,Vaccinium uliginosum
2014,06MAT,CT,1,4,Vac uli,1.1,Vaccinium uliginosum
2014,06MAT,CT,1,5,Vac uli,16.2,Vaccinium uliginosum
2014,06MAT,CT,1,6,Vac uli,12.5,Vaccinium uliginosum
2014,06MAT,CT,1,7,Vac uli,11.9,Vaccinium uliginosum
2014,06MAT,CT,1,8,Vac uli,4.4,Vaccinium uliginosum
2014,06MAT,F2,1,1,Vac uli,1.0,Vaccinium uliginosum
2014,06MAT,F2,1,3,Vac uli,3.1,Vaccinium uliginosum
2014,06MAT,F2,1,4,Vac uli,13.1,Vaccinium uliginosum
2014,06MAT,F2,1,5,Vac uli,8.2,Vaccinium uliginosum
2014,06MAT,F2,1,6,Vac uli,1.1,Vaccinium uliginosum
2014,06MAT,F2,1,7,Vac uli,1.0,Vaccinium uliginosum
2014,06MAT,F2,1,8,Vac uli,4.2,Vaccinium uliginosum
2014,06MAT,F5,1,1,Vac uli,5.8,Vaccinium uliginosum
2014,06MAT,F5,1,2,Vac uli,4.4,Vaccinium uliginosum
2014,06MAT,F5,1,3,Vac uli,1.0,Vaccinium uliginosum
2014,06MAT,F10,1,2,Vac uli,2.7,Vaccinium uliginosum
2014,06MAT,F10,1,7,Vac uli,0.6,Vaccinium uliginosum
2014,06MAT,CT,2,1,Vac uli,3.0,Vaccinium uliginosum
2014,06MAT,CT,2,2,Vac uli,6.4,Vaccinium uliginosum
2014,06MAT,CT,2,3,Vac uli,1.9,Vaccinium uliginosum
2014,06MAT,CT,2,6,Vac uli,4.1,Vaccinium uliginosum
2014,06MAT,CT,2,7,Vac uli,3.2,Vaccinium uliginosum
2014,06MAT,F2,2,1,Vac uli,1.2,Vaccinium uliginosum
2014,06MAT,F2,2,2,Vac uli,14.1,Vaccinium uliginosum
2014,06MAT,F2,2,3,Vac uli,13.0,Vaccinium uliginosum
2014,06MAT,F2,2,4,Vac uli,18.8,Vaccinium uliginosum
2014,06MAT,F2,2,5,Vac uli,18.2,Vaccinium uliginosum
2014,06MAT,F2,2,6,Vac uli,14.3,Vaccinium uliginosum
2014,06MAT,F2,2,7,Vac uli,15.2,Vaccinium uliginosum
2014,06MAT,F2,2,8,Vac uli,13.0,Vaccinium uliginosum
2014,06MAT,F10,2,1,Vac uli,5.9,Vaccinium uliginosum
2014,06MAT,F10,2,2,Vac uli,3.0,Vaccinium uliginosum
2014,06MAT,CT,3,1,Vac uli,3.1,Vaccinium uliginosum
2014,06MAT,CT,3,2,Vac uli,2.0,Vaccinium uliginosum
2014,06MAT,CT,3,3,Vac uli,5.2,Vaccinium uliginosum
2014,06MAT,CT,3,4,Vac uli,0.9,Vaccinium uliginosum
2014,06MAT,CT,3,5,Vac uli,9.0,Vaccinium uliginosum
2014,06MAT,CT,3,6,Vac uli,12.1,Vaccinium uliginosum
2014,06MAT,CT,3,7,Vac uli,15.5,Vaccinium uliginosum
2014,06MAT,CT,3,8,Vac uli,6.3,Vaccinium uliginosum
2014,06MAT,F2,3,1,Vac uli,11.9,Vaccinium uliginosum
2014,06MAT,F2,3,2,Vac uli,1.1,Vaccinium uliginosum
2014,06MAT,F2,3,4,Vac uli,2.1,Vaccinium uliginosum
2014,06MAT,F2,3,5,Vac uli,1.0,Vaccinium uliginosum
2014,06MAT,F2,3,6,Vac uli,3.2,Vaccinium uliginosum
2014,06MAT,F2,3,8,Vac uli,2.9,Vaccinium uliginosum
2014,06MAT,F5,3,2,Vac uli,1.1,Vaccinium uliginosum
2014,06MAT,F5,3,4,Vac uli,2.0,Vaccinium uliginosum
2014,06MAT,F5,3,6,Vac uli,1.8,Vaccinium uliginosum
2014,06MAT,F5,3,7,Vac uli,0.9,Vaccinium uliginosum
2014,06MAT,F10,3,1,Vac uli,2.2,Vaccinium uliginosum
2014,06MAT,F10,3,2,Vac uli,1.0,Vaccinium uliginosum
2014,06MAT,F10,3,6,Vac uli,1.0,Vaccinium uliginosum
2015,06MAT,CT,1,1,Vac uli,0.9,Vaccinium uliginosum
2015,06MAT,CT,1,4,Vac uli,3.3,Vaccinium uliginosum
2015,06MAT,F2,1,2,Vac uli,1.3,Vaccinium uliginosum
2015,06MAT,F5,1,1,Vac uli,0.8,Vaccinium uliginosum
2015,06MAT,CT,2,4,Vac uli,0.8,Vaccinium uliginosum
2015,06MAT,F2,2,1,Vac uli,1.2,Vaccinium uliginosum
2015,06MAT,F2,2,3,Vac uli,0.6,Vaccinium uliginosum
2015,06MAT,F10,2,2,Vac uli,0.7,Vaccinium uliginosum
2015,06MAT,F10,2,3,Vac uli,1.2,Vaccinium uliginosum
2015,06MAT,CT,3,2,Vac uli,4.3,Vaccinium uliginosum
2015,06MAT,CT,3,3,Vac uli,3.3,Vaccinium uliginosum
2015,06MAT,CT,3,4,Vac uli,0.9,Vaccinium uliginosum
2015,06MAT,CT,3,5,Vac uli,1.1,Vaccinium uliginosum
2015,06MAT,F2,3,1,Vac uli,0.8,Vaccinium uliginosum
2015,06MAT,F2,3,2,Vac uli,0.8,Vaccinium uliginosum
2015,06MAT,F2,3,3,Vac uli,0.8,Vaccinium uliginosum
2015,06MAT,F2,3,4,Vac uli,6.6,Vaccinium uliginosum
2015,06MAT,F2,3,5,Vac uli,5.7,Vaccinium uliginosum
2015,06MAT,F10,3,1,Vac uli,0.6,Vaccinium uliginosum
2015,06MAT,F10,3,2,Vac uli,1.0,Vaccinium uliginosum
2015,06MAT,F10,3,3,Vac uli,1.9,Vaccinium uliginosum
2015,06MAT,F10,3,5,Vac uli,6.1,Vaccinium uliginosum
2016,06MAT,CT,1,1,Vac uli,1.4,Vaccinium uliginosum
2016,06MAT,CT,1,8,Vac uli,5.0,Vaccinium uliginosum
2016,06MAT,F2,1,1,Vac uli,1.8,Vaccinium uliginosum
2016,06MAT,F2,1,4,Vac uli,1.6,Vaccinium uliginosum
2016,06MAT,F2,1,5,Vac uli,1.1,Vaccinium uliginosum
2016,06MAT,F5,1,2,Vac uli,3.0,Vaccinium uliginosum
2016,06MAT,F10,1,5,Vac uli,0.8,Vaccinium uliginosum
2016,06MAT,CT,2,1,Vac uli,2.5,Vaccinium uliginosum
2016,06MAT,CT,2,2,Vac uli,2.0,Vaccinium uliginosum
2016,06MAT,CT,2,3,Vac uli,4.6,Vaccinium uliginosum
2016,06MAT,CT,2,4,Vac uli,4.7,Vaccinium uliginosum
2016,06MAT,CT,2,5,Vac uli,2.4,Vaccinium uliginosum
2016,06MAT,CT,2,6,Vac uli,4.4,Vaccinium uliginosum
2016,06MAT,CT,2,7,Vac uli,1.9,Vaccinium uliginosum
2016,06MAT,F2,2,4,Vac uli,1.3,Vaccinium uliginosum
2016,06MAT,F2,2,6,Vac uli,1.3,Vaccinium uliginosum
2016,06MAT,F5,2,1,Vac uli,2.2,Vaccinium uliginosum
2016,06MAT,F10,2,8,Vac uli,1.9,Vaccinium uliginosum
2016,06MAT,CT,3,1,Vac uli,12.0,Vaccinium uliginosum
2016,06MAT,CT,3,2,Vac uli,2.6,Vaccinium uliginosum
2016,06MAT,CT,3,3,Vac uli,10.8,Vaccinium uliginosum
2016,06MAT,CT,3,4,Vac uli,2.7,Vaccinium uliginosum
2016,06MAT,CT,3,5,Vac uli,3.2,Vaccinium uliginosum
2016,06MAT,CT,3,6,Vac uli,2.7,Vaccinium uliginosum
2016,06MAT,CT,3,7,Vac uli,5.3,Vaccinium uliginosum
2016,06MAT,CT,3,8,Vac uli,4.6,Vaccinium uliginosum
2016,06MAT,F2,3,1,Vac uli,1.6,Vaccinium uliginosum
2016,06MAT,F2,3,2,Vac uli,1.1,Vaccinium uliginosum
2016,06MAT,F2,3,3,Vac uli,3.7,Vaccinium uliginosum
2016,06MAT,F2,3,4,Vac uli,1.2,Vaccinium uliginosum
2016,06MAT,F2,3,5,Vac uli,3.3,Vaccinium uliginosum
2016,06MAT,F2,3,7,Vac uli,0.8,Vaccinium uliginosum
2016,06MAT,F2,3,8,Vac uli,2.4,Vaccinium uliginosum
2016,06MAT,F5,3,1,Vac uli,1.8,Vaccinium uliginosum
2016,06MAT,F5,3,8,Vac uli,3.0,Vaccinium uliginosum
2016,06MAT,F10,3,5,Vac uli,1.7,Vaccinium uliginosum
2017,06MAT,CT,1,1,Vac uli,10.6,Vaccinium uliginosum
2017,06MAT,CT,1,2,Vac uli,0.4,Vaccinium uliginosum
2017,06MAT,CT,1,4,Vac uli,1.6,Vaccinium uliginosum
2017,06MAT,CT,1,5,Vac uli,6.3,Vaccinium uliginosum
2017,06MAT,CT,1,6,Vac uli,5.0,Vaccinium uliginosum
2017,06MAT,CT,1,7,Vac uli,12.3,Vaccinium uliginosum
2017,06MAT,CT,1,8,Vac uli,0.9,Vaccinium uliginosum
2017,06MAT,F5,1,2,Vac uli,2.3,Vaccinium uliginosum
2017,06MAT,F5,1,4,Vac uli,2.4,Vaccinium uliginosum
2017,06MAT,F5,1,6,Vac uli,3.0,Vaccinium uliginosum
2017,06MAT,F5,1,7,Vac uli,0.8,Vaccinium uliginosum
2017,06MAT,F10,1,6,Vac uli,0.9,Vaccinium uliginosum
2017,06MAT,CT,2,1,Vac uli,3.1,Vaccinium uliginosum
2017,06MAT,CT,2,2,Vac uli,2.7,Vaccinium uliginosum
2017,06MAT,F2,2,1,Vac uli,3.3,Vaccinium uliginosum
2017,06MAT,F2,2,3,Vac uli,1.0,Vaccinium uliginosum
2017,06MAT,F2,2,5,Vac uli,6.5,Vaccinium uliginosum
2017,06MAT,F2,2,6,Vac uli,2.8,Vaccinium uliginosum
2017,06MAT,F5,2,1,Vac uli,2.7,Vaccinium uliginosum
2017,06MAT,F5,2,2,Vac uli,5.5,Vaccinium uliginosum
2017,06MAT,F10,2,5,Vac uli,2.7,Vaccinium uliginosum
2017,06MAT,F10,2,6,Vac uli,5.4,Vaccinium uliginosum
2017,06MAT,F10,2,7,Vac uli,0.7,Vaccinium uliginosum
2017,06MAT,CT,3,1,Vac uli,9.1,Vaccinium uliginosum
2017,06MAT,CT,3,2,Vac uli,9.0,Vaccinium uliginosum
2017,06MAT,CT,3,3,Vac uli,3.1,Vaccinium uliginosum
2017,06MAT,CT,3,4,Vac uli,12.5,Vaccinium uliginosum
2017,06MAT,CT,3,5,Vac uli,14.5,Vaccinium uliginosum
2017,06MAT,CT,3,6,Vac uli,2.5,Vaccinium uliginosum
2017,06MAT,CT,3,7,Vac uli,9.3,Vaccinium uliginosum
2017,06MAT,CT,3,8,Vac uli,7.3,Vaccinium uliginosum
2017,06MAT,F2,3,1,Vac uli,4.1,Vaccinium uliginosum
2017,06MAT,F2,3,2,Vac uli,4.5,Vaccinium uliginosum
2017,06MAT,F2,3,3,Vac uli,7.5,Vaccinium uliginosum
2017,06MAT,F2,3,5,Vac uli,8.5,Vaccinium uliginosum
2017,06MAT,F2,3,8,Vac uli,2.0,Vaccinium uliginosum
2017,06MAT,F5,3,1,Vac uli,4.5,Vaccinium uliginosum
2017,06MAT,F5,3,5,Vac uli,1.1,Vaccinium uliginosum
2017,06MAT,F10,3,3,Vac uli,2.3,Vaccinium uliginosum
2018,06MAT,CT,1,1,Vac uli,6.9,Vaccinium uliginosum
2018,06MAT,CT,1,3,Vac uli,0.8,Vaccinium uliginosum
2018,06MAT,CT,1,4,Vac uli,5.7,Vaccinium uliginosum
2018,06MAT,CT,1,5,Vac uli,2.1,Vaccinium uliginosum
2018,06MAT,CT,1,6,Vac uli,6.0,Vaccinium uliginosum
2018,06MAT,CT,1,7,Vac uli,1.5,Vaccinium uliginosum
2018,06MAT,CT,1,8,Vac uli,0.9,Vaccinium uliginosum
2018,06MAT,F2,1,2,Vac uli,0.9,Vaccinium uliginosum
2018,06MAT,F2,1,6,Vac uli,0.7,Vaccinium uliginosum
2018,06MAT,F2,1,8,Vac uli,4.0,Vaccinium uliginosum
2018,06MAT,F5,1,1,Vac uli,0.9,Vaccinium uliginosum
2018,06MAT,F5,1,2,Vac uli,1.2,Vaccinium uliginosum
2018,06MAT,F5,1,4,Vac uli,1.0,Vaccinium uliginosum
2018,06MAT,F5,1,5,Vac uli,3.0,Vaccinium uliginosum
2018,06MAT,F5,1,6,Vac uli,0.9,Vaccinium uliginosum
2018,06MAT,CT,2,1,Vac uli,2.3,Vaccinium uliginosum
2018,06MAT,CT,2,2,Vac uli,4.2,Vaccinium uliginosum
2018,06MAT,CT,2,3,Vac uli,1.3,Vaccinium uliginosum
2018,06MAT,CT,2,4,Vac uli,5.1,Vaccinium uliginosum
2018,06MAT,CT,2,5,Vac uli,1.7,Vaccinium uliginosum
2018,06MAT,CT,2,6,Vac uli,5.5,Vaccinium uliginosum
2018,06MAT,CT,2,7,Vac uli,1.4,Vaccinium uliginosum
2018,06MAT,CT,2,8,Vac uli,2.8,Vaccinium uliginosum
2018,06MAT,F2,2,1,Vac uli,2.1,Vaccinium uliginosum
2018,06MAT,F2,2,3,Vac uli,1.1,Vaccinium uliginosum
2018,06MAT,F2,2,4,Vac uli,3.5,Vaccinium uliginosum
2018,06MAT,F2,2,5,Vac uli,0.7,Vaccinium uliginosum
2018,06MAT,F2,2,6,Vac uli,3.9,Vaccinium uliginosum
2018,06MAT,F2,2,8,Vac uli,1.1,Vaccinium uliginosum
2018,06MAT,F5,2,1,Vac uli,0.5,Vaccinium uliginosum
2018,06MAT,F5,2,2,Vac uli,2.5,Vaccinium uliginosum
2018,06MAT,CT,3,1,Vac uli,9.1,Vaccinium uliginosum
2018,06MAT,CT,3,2,Vac uli,17.3,Vaccinium uliginosum
2018,06MAT,CT,3,3,Vac uli,4.7,Vaccinium uliginosum
2018,06MAT,CT,3,4,Vac uli,14.9,Vaccinium uliginosum
2018,06MAT,CT,3,5,Vac uli,9.0,Vaccinium uliginosum
2018,06MAT,CT,3,6,Vac uli,7.1,Vaccinium uliginosum
2018,06MAT,CT,3,7,Vac uli,10.4,Vaccinium uliginosum
2018,06MAT,CT,3,8,Vac uli,4.9,Vaccinium uliginosum
2018,06MAT,F2,3,1,Vac uli,5.5,Vaccinium uliginosum
2018,06MAT,F2,3,2,Vac uli,1.9,Vaccinium uliginosum
2018,06MAT,F2,3,3,Vac uli,3.2,Vaccinium uliginosum
2018,06MAT,F2,3,5,Vac uli,4.0,Vaccinium uliginosum
2018,06MAT,F2,3,6,Vac uli,1.2,Vaccinium uliginosum
2018,06MAT,F2,3,7,Vac uli,0.4,Vaccinium uliginosum
2018,06MAT,F2,3,8,Vac uli,2.6,Vaccinium uliginosum
2018,06MAT,F5,3,1,Vac uli,2.2,Vaccinium uliginosum
2018,06MAT,CT,4,1,Vac uli,7.6,Vaccinium uliginosum
2018,06MAT,CT,4,2,Vac uli,16.2,Vaccinium uliginosum
2018,06MAT,CT,4,3,Vac uli,13.3,Vaccinium uliginosum
2018,06MAT,CT,4,4,Vac uli,22.1,Vaccinium uliginosum
2018,06MAT,CT,4,5,Vac uli,2.1,Vaccinium uliginosum
2018,06MAT,CT,4,6,Vac uli,11.3,Vaccinium uliginosum
2018,06MAT,CT,4,7,Vac uli,4.6,Vaccinium uliginosum
2018,06MAT,CT,4,8,Vac uli,0.5,Vaccinium uliginosum
2019,06MAT,CT,1,1,Vac uli,4.9,Vaccinium uliginosum
2019,06MAT,CT,1,2,Vac uli,1.5,Vaccinium uliginosum
2019,06MAT,CT,1,4,Vac uli,0.5,Vaccinium uliginosum
2019,06MAT,CT,1,5,Vac uli,1.3,Vaccinium uliginosum
2019,06MAT,CT,1,6,Vac uli,5.0,Vaccinium uliginosum
2019,06MAT,CT,1,7,Vac uli,3.3,Vaccinium uliginosum
2019,06MAT,CT,1,8,Vac uli,1.6,Vaccinium uliginosum
2019,06MAT,F2,1,2,Vac uli,1.5,Vaccinium uliginosum
2019,06MAT,F2,1,3,Vac uli,1.0,Vaccinium uliginosum
2019,06MAT,F2,1,8,Vac uli,1.3,Vaccinium uliginosum
2019,06MAT,F5,1,2,Vac uli,0.8,Vaccinium uliginosum
2019,06MAT,CT,2,1,Vac uli,5.5,Vaccinium uliginosum
2019,06MAT,CT,2,2,Vac uli,0.7,Vaccinium uliginosum
2019,06MAT,CT,2,6,Vac uli,1.0,Vaccinium uliginosum
2019,06MAT,CT,2,7,Vac uli,4.9,Vaccinium uliginosum
2019,06MAT,F2,2,1,Vac uli,1.4,Vaccinium uliginosum
2019,06MAT,F2,2,3,Vac uli,0.7,Vaccinium uliginosum
2019,06MAT,F2,2,5,Vac uli,0.6,Vaccinium uliginosum
2019,06MAT,F2,2,6,Vac uli,1.1,Vaccinium uliginosum
2019,06MAT,F2,2,7,Vac uli,0.5,Vaccinium uliginosum
2019,06MAT,F2,2,8,Vac uli,0.5,Vaccinium uliginosum
2019,06MAT,F5,2,2,Vac uli,4.2,Vaccinium uliginosum
2019,06MAT,CT,3,3,Vac uli,1.2,Vaccinium uliginosum
2019,06MAT,CT,3,4,Vac uli,2.4,Vaccinium uliginosum
2019,06MAT,CT,3,5,Vac uli,6.1,Vaccinium uliginosum
2019,06MAT,CT,3,6,Vac uli,3.7,Vaccinium uliginosum
2019,06MAT,CT,3,7,Vac uli,7.8,Vaccinium uliginosum
2019,06MAT,CT,3,8,Vac uli,7.1,Vaccinium uliginosum
2019,06MAT,F2,3,1,Vac uli,2.7,Vaccinium uliginosum
2019,06MAT,F2,3,2,Vac uli,3.1,Vaccinium uliginosum
2019,06MAT,F2,3,3,Vac uli,2.1,Vaccinium uliginosum
2019,06MAT,F2,3,5,Vac uli,1.3,Vaccinium uliginosum
2019,06MAT,F5,3,1,Vac uli,0.6,Vaccinium uliginosum
2019,06MAT,F5,3,2,Vac uli,0.8,Vaccinium uliginosum
2019,06MAT,F5,3,5,Vac uli,0.7,Vaccinium uliginosum
2019,06MAT,F5,3,7,Vac uli,0.6,Vaccinium uliginosum
2020,06MAT,CT,1,1,Vac uli,13.4,Vaccinium uliginosum
2020,06MAT,CT,1,2,Vac uli,5.2,Vaccinium uliginosum
2020,06MAT,CT,1,4,Vac uli,3.9,Vaccinium uliginosum
2020,06MAT,CT,1,5,Vac uli,7.5,Vaccinium uliginosum
2020,06MAT,F2,1,1,Vac uli,3.9,Vaccinium uliginosum
2020,06MAT,F2,1,2,Vac uli,2.3,Vaccinium uliginosum
2020,06MAT,F5,1,2,Vac uli,3.0,Vaccinium uliginosum
2020,06MAT,F5,1,3,Vac uli,1.2,Vaccinium uliginosum
2020,06MAT,F5,1,4,Vac uli,3.8,Vaccinium uliginosum
2020,06MAT,CT,2,1,Vac uli,1.1,Vaccinium uliginosum
2020,06MAT,CT,2,2,Vac uli,4.0,Vaccinium uliginosum
2020,06MAT,F2,2,1,Vac uli,1.5,Vaccinium uliginosum
2020,06MAT,F5,2,2,Vac uli,5.4,Vaccinium uliginosum
2020,06MAT,CT,3,1,Vac uli,4.9,Vaccinium uliginosum
2020,06MAT,CT,3,2,Vac uli,8.4,Vaccinium uliginosum
2020,06MAT,CT,3,3,Vac uli,9.9,Vaccinium uliginosum
2020,06MAT,CT,3,4,Vac uli,5.5,Vaccinium uliginosum
2020,06MAT,CT,3,5,Vac uli,8.0,Vaccinium uliginosum
2020,06MAT,F2,3,2,Vac uli,5.6,Vaccinium uliginosum
2020,06MAT,F2,3,3,Vac uli,3.5,Vaccinium uliginosum
2020,06MAT,F2,3,4,Vac uli,2.2,Vaccinium uliginosum
2020,06MAT,F2,3,5,Vac uli,4.2,Vaccinium uliginosum
2020,06MAT,F5,3,5,Vac uli,1.5,Vaccinium uliginosum
2020,06MAT,CT,4,1,Vac uli,11.9,Vaccinium uliginosum
2020,06MAT,CT,4,2,Vac uli,26.7,Vaccinium uliginosum
2020,06MAT,CT,4,3,Vac uli,33.1,Vaccinium uliginosum
2020,06MAT,CT,4,4,Vac uli,20.2,Vaccinium uliginosum
2020,06MAT,CT,4,5,Vac uli,4.7,Vaccinium uliginosum
2008,06MAT,CT,1,1,Vac vit,5.7,Vaccinium vitis-idaea
2008,06MAT,CT,1,2,Vac vit,1.9,Vaccinium vitis-idaea
2008,06MAT,CT,1,3,Vac vit,4.3,Vaccinium vitis-idaea
2008,06MAT,CT,1,4,Vac vit,6.5,Vaccinium vitis-idaea
2008,06MAT,F2,1,1,Vac vit,16.3,Vaccinium vitis-idaea
2008,06MAT,F2,1,2,Vac vit,14.2,Vaccinium vitis-idaea
2008,06MAT,F2,1,3,Vac vit,10.6,Vaccinium vitis-idaea
2008,06MAT,F2,1,4,Vac vit,9.4,Vaccinium vitis-idaea
2008,06MAT,F5,1,1,Vac vit,20.0,Vaccinium vitis-idaea
2008,06MAT,F5,1,2,Vac vit,21.6,Vaccinium vitis-idaea
2008,06MAT,F5,1,3,Vac vit,14.0,Vaccinium vitis-idaea
2008,06MAT,F5,1,4,Vac vit,15.8,Vaccinium vitis-idaea
2008,06MAT,F10,1,1,Vac vit,10.0,Vaccinium vitis-idaea
2008,06MAT,F10,1,2,Vac vit,7.8,Vaccinium vitis-idaea
2008,06MAT,F10,1,3,Vac vit,9.7,Vaccinium vitis-idaea
2008,06MAT,F10,1,4,Vac vit,4.9,Vaccinium vitis-idaea
2008,06MAT,CT,2,1,Vac vit,5.9,Vaccinium vitis-idaea
2008,06MAT,CT,2,2,Vac vit,6.5,Vaccinium vitis-idaea
2008,06MAT,CT,2,3,Vac vit,13.7,Vaccinium vitis-idaea
2008,06MAT,CT,2,4,Vac vit,6.4,Vaccinium vitis-idaea
2008,06MAT,F2,2,1,Vac vit,23.8,Vaccinium vitis-idaea
2008,06MAT,F2,2,2,Vac vit,17.8,Vaccinium vitis-idaea
2008,06MAT,F2,2,3,Vac vit,18.9,Vaccinium vitis-idaea
2008,06MAT,F2,2,4,Vac vit,22.5,Vaccinium vitis-idaea
2008,06MAT,F5,2,1,Vac vit,11.3,Vaccinium vitis-idaea
2008,06MAT,F5,2,2,Vac vit,16.4,Vaccinium vitis-idaea
2008,06MAT,F5,2,3,Vac vit,3.7,Vaccinium vitis-idaea
2008,06MAT,F5,2,4,Vac vit,12.4,Vaccinium vitis-idaea
2008,06MAT,F10,2,1,Vac vit,12.9,Vaccinium vitis-idaea
2008,06MAT,F10,2,2,Vac vit,3.2,Vaccinium vitis-idaea
2008,06MAT,F10,2,3,Vac vit,19.0,Vaccinium vitis-idaea
2008,06MAT,F10,2,4,Vac vit,1.5,Vaccinium vitis-idaea
2008,06MAT,CT,3,1,Vac vit,7.3,Vaccinium vitis-idaea
2008,06MAT,CT,3,2,Vac vit,7.0,Vaccinium vitis-idaea
2008,06MAT,CT,3,3,Vac vit,5.6,Vaccinium vitis-idaea
2008,06MAT,CT,3,4,Vac vit,7.8,Vaccinium vitis-idaea
2008,06MAT,F2,3,1,Vac vit,5.6,Vaccinium vitis-idaea
2008,06MAT,F2,3,2,Vac vit,13.6,Vaccinium vitis-idaea
2008,06MAT,F2,3,3,Vac vit,9.8,Vaccinium vitis-idaea
2008,06MAT,F2,3,4,Vac vit,7.7,Vaccinium vitis-idaea
2008,06MAT,F5,3,1,Vac vit,7.9,Vaccinium vitis-idaea
